CustomerID,CustomerName,DOB,Email,Region,AnnualIncome,RiskBand
C002246,Customer 2246,2001-02-02,customer2246@example.co.uk,Midlands,81293,High
C002247,Customer 2247,2006-10-23,customer2247@example.co.uk,Scotland,39407,Medium
C002248,Customer 2248,2014-02-04,customer2248@example.co.uk,Midlands,82415,Medium
C002249,Customer 2249,1998-10-03,customer2249@example.co.uk,London,41527,Medium
C002250,Customer 2250,2001-11-26,customer2250@example.co.uk,South West,75690,Low
C002251,Customer 2251,2014-03-29,customer2251@example.co.uk,Midlands,92909,Low
C002252,Customer 2252,1991-08-06,customer2252@example.co.uk,Scotland,58356,Medium
C002253,Customer 2253,2015-11-25,customer2253@example.co.uk,South West,25251,Medium
C002254,Customer 2254,1987-12-27,customer2254@example.co.uk,South East,38224,Medium
C002255,Customer 2255,1986-07-16,customer2255@example.co.uk,North West,93019,Medium
C002256,Customer 2256,2005-07-06,customer2256@example.co.uk,North West,90387,Low
C002257,Customer 2257,2008-01-09,customer2257@example.co.uk,South East,24446,Low
C002258,Customer 2258,1993-05-25,customer2258@example.co.uk,South East,24486,Low
C002259,Customer 2259,2008-02-06,customer2259@example.co.uk,North West,80226,Low
C002260,Customer 2260,1986-03-09,customer2260@example.co.uk,Midlands,63999,Low
C002261,Customer 2261,1992-04-06,customer2261@example.co.uk,Midlands,25049,Low
C002262,Customer 2262,1998-05-27,customer2262@example.co.uk,Midlands,25153,Medium
C002263,Customer 2263,1988-08-15,customer2263@example.co.uk,North West,55708,Low
C002264,Customer 2264,1992-05-11,customer2264@example.co.uk,South West,44040,Low
C002265,Customer 2265,2002-06-08,customer2265@example.co.uk,Scotland,33747,Low
C002266,Customer 2266,1998-10-04,customer2266@example.co.uk,South East,44176,Low
C002267,Customer 2267,1997-07-14,customer2267@example.co.uk,Midlands,25561,Medium
C002268,Customer 2268,2002-09-07,customer2268@example.co.uk,South West,34942,Low
C002269,Customer 2269,1989-08-04,customer2269@example.co.uk,London,55807,Low
C002270,Customer 2270,2010-12-12,customer2270@example.co.uk,North West,48549,Low
C002271,Customer 2271,2006-10-17,customer2271@example.co.uk,Midlands,52997,Low
C002272,Customer 2272,1998-06-12,customer2272@example.co.uk,Midlands,37083,Low
C002273,Customer 2273,2005-11-19,customer2273@example.co.uk,London,94498,Low
C002274,Customer 2274,1985-01-01,customer2274@example.co.uk,South West,75411,Medium
C002275,Customer 2275,2014-06-13,customer2275@example.co.uk,London,94623,High
C002276,Customer 2276,2013-05-24,customer2276@example.co.uk,Wales,54285,Medium
C002277,Customer 2277,2002-05-31,customer2277@example.co.uk,Midlands,38458,Low
C002278,Customer 2278,2006-08-13,customer2278@example.co.uk,South East,32998,Medium
C002279,Customer 2279,1991-09-17,customer2279@example.co.uk,Wales,40660,Low
C002280,Customer 2280,2003-03-05,customer2280@example.co.uk,North West,54133,Low
C002281,Customer 2281,2005-01-03,customer2281@example.co.uk,Wales,81210,Low
C002282,Customer 2282,1991-09-04,customer2282@example.co.uk,London,59912,Medium
C002283,Customer 2283,2005-10-18,customer2283@example.co.uk,South West,29887,High
C002284,Customer 2284,2001-03-21,customer2284@example.co.uk,South West,54884,Medium
C002285,Customer 2285,2007-01-22,customer2285@example.co.uk,South West,49886,Medium
C002286,Customer 2286,2008-02-15,customer2286@example.co.uk,North West,27961,Low
C002287,Customer 2287,2001-11-24,customer2287@example.co.uk,Scotland,31166,Low
C002288,Customer 2288,2016-09-09,customer2288@example.co.uk,North West,38118,Medium
C002289,Customer 2289,1993-08-16,customer2289@example.co.uk,North West,58629,High
C002290,Customer 2290,1998-06-12,customer2290@example.co.uk,Scotland,88167,High
C002291,Customer 2291,2015-11-30,customer2291@example.co.uk,Midlands,66909,Medium
C002292,Customer 2292,1998-08-05,customer2292@example.co.uk,South West,57784,Low
C002293,Customer 2293,2011-01-22,customer2293@example.co.uk,South West,49606,Low
C002294,Customer 2294,1990-03-01,customer2294@example.co.uk,Scotland,24080,High
C002295,Customer 2295,1984-05-11,customer2295@example.co.uk,London,22268,Medium
C002296,Customer 2296,2015-05-30,customer2296@example.co.uk,Scotland,44745,Low
C002297,Customer 2297,2008-04-21,customer2297@example.co.uk,London,86091,Medium
C002298,Customer 2298,2014-04-17,customer2298@example.co.uk,Midlands,32161,Low
C002299,Customer 2299,2001-01-18,customer2299@example.co.uk,Wales,38176,Low
C002300,Customer 2300,2015-06-08,customer2300@example.co.uk,London,68919,Low
C002301,Customer 2301,1992-10-27,customer2301@example.co.uk,Midlands,38353,Low
C002302,Customer 2302,1985-01-20,customer2302@example.co.uk,Wales,23227,Low
C002303,Customer 2303,2015-12-24,customer2303@example.co.uk,South West,58848,Medium
C002304,Customer 2304,2011-09-07,customer2304@example.co.uk,Scotland,47101,Low
C002305,Customer 2305,1994-02-01,customer2305@example.co.uk,South East,61738,Medium
C002306,Customer 2306,1985-10-25,customer2306@example.co.uk,South West,86724,High
C002307,Customer 2307,2015-11-17,customer2307@example.co.uk,North West,86597,High
C002308,Customer 2308,2012-10-21,customer2308@example.co.uk,Midlands,49405,Low
C002309,Customer 2309,2009-09-11,customer2309@example.co.uk,North West,36541,Medium
C002310,Customer 2310,1992-11-09,customer2310@example.co.uk,Scotland,86751,Low
C002311,Customer 2311,1989-12-02,customer2311@example.co.uk,Scotland,45006,Low
C002312,Customer 2312,2009-09-24,customer2312@example.co.uk,Wales,30526,Low
C002313,Customer 2313,2016-11-11,customer2313@example.co.uk,Wales,51879,High
C002314,Customer 2314,2014-07-31,customer2314@example.co.uk,London,57956,Low
C002315,Customer 2315,2014-09-13,customer2315@example.co.uk,North West,91853,Medium
C002316,Customer 2316,2003-04-29,customer2316@example.co.uk,Scotland,81497,Low
C002317,Customer 2317,1998-08-28,customer2317@example.co.uk,Midlands,28797,Medium
C002318,Customer 2318,2014-09-04,customer2318@example.co.uk,North West,75330,Low
C002319,Customer 2319,2007-05-15,customer2319@example.co.uk,Wales,83156,Low
C002320,Customer 2320,1994-03-28,customer2320@example.co.uk,London,27697,High
C002321,Customer 2321,2008-01-19,customer2321@example.co.uk,Midlands,58429,High
C002322,Customer 2322,1992-11-23,customer2322@example.co.uk,South West,63450,Low
C002323,Customer 2323,1985-04-21,customer2323@example.co.uk,Scotland,32722,High
C002324,Customer 2324,2003-03-06,customer2324@example.co.uk,London,51573,High
C002325,Customer 2325,1998-12-08,customer2325@example.co.uk,South West,54765,Low
C002326,Customer 2326,1988-07-03,customer2326@example.co.uk,London,30237,Medium
C002327,Customer 2327,1985-03-30,customer2327@example.co.uk,North West,84910,Low
C002328,Customer 2328,1995-04-03,customer2328@example.co.uk,London,65817,Medium
C002329,Customer 2329,1999-06-15,customer2329@example.co.uk,Wales,84072,Low
C002330,Customer 2330,2007-06-24,customer2330@example.co.uk,Wales,29134,Medium
C002331,Customer 2331,2011-01-29,customer2331@example.co.uk,North West,53030,High
C002332,Customer 2332,2012-03-20,customer2332@example.co.uk,Midlands,79478,Medium
C002333,Customer 2333,1986-11-21,customer2333@example.co.uk,London,38361,Low
C002334,Customer 2334,2015-04-09,customer2334@example.co.uk,London,71465,Low
C002335,Customer 2335,2003-12-28,customer2335@example.co.uk,London,38716,Low
C002336,Customer 2336,2003-07-16,customer2336@example.co.uk,London,61514,Medium
C002337,Customer 2337,2009-04-02,customer2337@example.co.uk,London,35346,Medium
C002338,Customer 2338,2002-03-09,customer2338@example.co.uk,London,60655,Medium
C002339,Customer 2339,2011-01-23,customer2339@example.co.uk,Wales,75884,Low
C002340,Customer 2340,2004-12-27,customer2340@example.co.uk,Wales,23390,Low
C002341,Customer 2341,2011-12-11,customer2341@example.co.uk,London,78112,High
C002342,Customer 2342,2014-06-24,customer2342@example.co.uk,Wales,66514,Medium
C002343,Customer 2343,1998-11-21,customer2343@example.co.uk,North West,25404,Low
C002344,Customer 2344,1984-09-19,customer2344@example.co.uk,North West,47228,Low
C002345,Customer 2345,1992-11-07,customer2345@example.co.uk,North West,30853,Medium
C002346,Customer 2346,1995-08-30,customer2346@example.co.uk,South West,38512,Medium
C002347,Customer 2347,2012-01-07,customer2347@example.co.uk,Midlands,77182,Low
C002348,Customer 2348,1986-02-22,customer2348@example.co.uk,London,46369,Low
C002349,Customer 2349,2003-09-19,customer2349@example.co.uk,North West,38735,Low
C002350,Customer 2350,2008-06-10,customer2350@example.co.uk,Wales,68890,Low
C002351,Customer 2351,1998-01-05,customer2351@example.co.uk,North West,41087,Low
C002352,Customer 2352,1984-07-12,customer2352@example.co.uk,North West,66944,Low
C002353,Customer 2353,2006-11-30,customer2353@example.co.uk,Wales,40953,Low
C002354,Customer 2354,1992-12-06,customer2354@example.co.uk,South East,29157,Low
C002355,Customer 2355,1999-06-27,customer2355@example.co.uk,South East,48379,Medium
C002356,Customer 2356,2005-02-17,customer2356@example.co.uk,North West,84354,Medium
C002357,Customer 2357,2009-07-23,customer2357@example.co.uk,South West,65403,Medium
C002358,Customer 2358,1991-06-12,customer2358@example.co.uk,London,61273,Low
C002359,Customer 2359,1986-01-22,customer2359@example.co.uk,Midlands,81546,High
C002360,Customer 2360,2012-10-26,customer2360@example.co.uk,South East,50757,High
C002361,Customer 2361,1993-09-23,customer2361@example.co.uk,South East,52182,Low
C002362,Customer 2362,1999-01-14,customer2362@example.co.uk,Wales,85012,Medium
C002363,Customer 2363,1992-06-06,customer2363@example.co.uk,Wales,71271,Low
C002364,Customer 2364,1987-06-23,customer2364@example.co.uk,South West,22881,Low
C002365,Customer 2365,1990-07-22,customer2365@example.co.uk,South West,25934,Medium
C002366,Customer 2366,2010-06-09,customer2366@example.co.uk,Wales,79725,Low
C002367,Customer 2367,1985-07-01,customer2367@example.co.uk,South East,69174,Low
C002368,Customer 2368,1993-12-27,customer2368@example.co.uk,South West,47929,Low
C002369,Customer 2369,2009-01-15,customer2369@example.co.uk,South East,44843,Low
C002370,Customer 2370,1992-01-24,customer2370@example.co.uk,Wales,45401,Low
C002371,Customer 2371,1985-02-08,customer2371@example.co.uk,Wales,56313,High
C002372,Customer 2372,1989-02-22,customer2372@example.co.uk,South West,39988,Low
C002373,Customer 2373,1994-12-09,customer2373@example.co.uk,South West,49556,Low
C002374,Customer 2374,2007-10-21,customer2374@example.co.uk,Wales,70804,Medium
C002375,Customer 2375,1987-02-06,customer2375@example.co.uk,London,78848,High
C002376,Customer 2376,1990-01-12,customer2376@example.co.uk,Wales,40931,High
C002377,Customer 2377,2001-02-17,customer2377@example.co.uk,Scotland,46856,Low
C002378,Customer 2378,2003-06-08,customer2378@example.co.uk,Scotland,71054,Low
C002379,Customer 2379,2011-10-20,customer2379@example.co.uk,North West,54053,High
C002380,Customer 2380,1997-05-12,customer2380@example.co.uk,Wales,46785,Medium
C002381,Customer 2381,1986-07-22,customer2381@example.co.uk,Scotland,41472,Low
C002382,Customer 2382,2006-12-19,customer2382@example.co.uk,North West,58709,High
C002383,Customer 2383,1987-10-26,customer2383@example.co.uk,Wales,86092,Low
C002384,Customer 2384,2011-10-01,customer2384@example.co.uk,London,83691,Medium
C002385,Customer 2385,2013-02-06,customer2385@example.co.uk,Wales,43945,Low
C002386,Customer 2386,2007-06-11,customer2386@example.co.uk,Midlands,88736,Low
C002387,Customer 2387,2000-12-08,customer2387@example.co.uk,North West,45461,Low
C002388,Customer 2388,2006-05-12,customer2388@example.co.uk,Midlands,85346,Medium
C002389,Customer 2389,2012-10-15,customer2389@example.co.uk,Wales,57171,Medium
C002390,Customer 2390,1993-04-09,customer2390@example.co.uk,Midlands,26797,Low
C002391,Customer 2391,1997-11-22,customer2391@example.co.uk,Midlands,52721,Low
C002392,Customer 2392,2000-12-12,customer2392@example.co.uk,South West,71425,Medium
C002393,Customer 2393,1987-12-08,customer2393@example.co.uk,South West,94161,Low
C002394,Customer 2394,1994-06-29,customer2394@example.co.uk,North West,80262,Low
C002395,Customer 2395,2012-01-11,customer2395@example.co.uk,South West,27392,Low
C002396,Customer 2396,2003-07-27,customer2396@example.co.uk,Midlands,77850,Low
C002397,Customer 2397,1998-05-22,customer2397@example.co.uk,South West,70170,Medium
C002398,Customer 2398,2003-12-24,customer2398@example.co.uk,South East,72118,Low
C002399,Customer 2399,2000-04-10,customer2399@example.co.uk,London,56815,Medium
C002400,Customer 2400,2007-03-03,customer2400@example.co.uk,North West,60603,Medium
C002401,Customer 2401,1994-05-20,customer2401@example.co.uk,London,32244,Medium
C002402,Customer 2402,1985-11-19,customer2402@example.co.uk,North West,37543,Low
C002403,Customer 2403,2014-06-13,customer2403@example.co.uk,South West,48254,Low
C002404,Customer 2404,2014-10-30,customer2404@example.co.uk,Wales,54771,Low
C002405,Customer 2405,2011-04-06,customer2405@example.co.uk,South East,57974,Low
C002406,Customer 2406,1984-07-19,customer2406@example.co.uk,Wales,93188,High
C002407,Customer 2407,1999-09-19,customer2407@example.co.uk,Wales,61252,Low
C002408,Customer 2408,2010-03-07,customer2408@example.co.uk,Wales,74928,High
C002409,Customer 2409,2007-03-01,customer2409@example.co.uk,Wales,23558,Low
C002410,Customer 2410,1994-05-17,customer2410@example.co.uk,South East,41566,Medium
C002411,Customer 2411,2007-04-22,customer2411@example.co.uk,North West,49508,Low
C002412,Customer 2412,2016-07-29,customer2412@example.co.uk,Wales,94432,Medium
C002413,Customer 2413,1988-01-07,customer2413@example.co.uk,South West,82476,Low
C002414,Customer 2414,2015-06-23,customer2414@example.co.uk,Midlands,46621,Low
C002415,Customer 2415,2009-03-20,customer2415@example.co.uk,London,49470,Low
C002416,Customer 2416,1989-12-03,customer2416@example.co.uk,South West,71112,Low
C002417,Customer 2417,2013-09-20,customer2417@example.co.uk,Wales,23268,Low
C002418,Customer 2418,2002-12-20,customer2418@example.co.uk,Midlands,68486,Low
C002419,Customer 2419,2015-02-21,customer2419@example.co.uk,North West,74870,Medium
C002420,Customer 2420,1985-03-17,customer2420@example.co.uk,North West,61274,Low
C002421,Customer 2421,1991-01-23,customer2421@example.co.uk,South West,26221,High
C002422,Customer 2422,1993-04-29,customer2422@example.co.uk,Midlands,73234,High
C002423,Customer 2423,1992-08-12,customer2423@example.co.uk,Midlands,30350,Low
C002424,Customer 2424,2004-06-02,customer2424@example.co.uk,Scotland,36239,Low
C002425,Customer 2425,1988-11-05,customer2425@example.co.uk,Scotland,61930,Low
C002426,Customer 2426,2015-01-27,customer2426@example.co.uk,North West,94470,Low
C002427,Customer 2427,1993-02-03,customer2427@example.co.uk,London,86043,Low
C002428,Customer 2428,1994-08-15,customer2428@example.co.uk,South West,72579,Low
C002429,Customer 2429,1986-09-29,customer2429@example.co.uk,South West,90733,Low
C002430,Customer 2430,1998-10-28,customer2430@example.co.uk,Wales,89964,Low
C002431,Customer 2431,1989-02-18,customer2431@example.co.uk,South East,75852,Low
C002432,Customer 2432,1987-04-02,customer2432@example.co.uk,Midlands,92313,Low
C002433,Customer 2433,1993-05-23,customer2433@example.co.uk,South West,49063,Low
C002434,Customer 2434,2013-12-26,customer2434@example.co.uk,Midlands,78649,Medium
C002435,Customer 2435,1998-02-01,customer2435@example.co.uk,North West,42811,Medium
C002436,Customer 2436,2014-11-20,customer2436@example.co.uk,Midlands,48604,Low
C002437,Customer 2437,1990-07-26,customer2437@example.co.uk,Midlands,58102,Low
C002438,Customer 2438,2011-04-19,customer2438@example.co.uk,Wales,30384,Medium
C002439,Customer 2439,2009-09-13,customer2439@example.co.uk,Midlands,54353,Low
C002440,Customer 2440,1985-12-02,customer2440@example.co.uk,Scotland,82319,Low
C002441,Customer 2441,2004-08-20,customer2441@example.co.uk,South West,33941,Low
C002442,Customer 2442,1992-01-09,customer2442@example.co.uk,Midlands,60987,Low
C002443,Customer 2443,2011-11-16,customer2443@example.co.uk,Scotland,54654,Low
C002444,Customer 2444,2013-09-24,customer2444@example.co.uk,South East,78633,Low
C002445,Customer 2445,1986-02-15,customer2445@example.co.uk,South East,34521,Low
C002446,Customer 2446,2012-05-04,customer2446@example.co.uk,North West,42700,Low
C002447,Customer 2447,1987-02-28,customer2447@example.co.uk,Scotland,60258,Medium
C002448,Customer 2448,2002-08-13,customer2448@example.co.uk,Wales,50476,High
C002449,Customer 2449,2000-09-15,customer2449@example.co.uk,London,94459,Low
C002450,Customer 2450,1998-10-16,customer2450@example.co.uk,Midlands,35791,Low
C002451,Customer 2451,1993-06-20,customer2451@example.co.uk,North West,81105,Low
C002452,Customer 2452,1987-06-14,customer2452@example.co.uk,Scotland,27850,Low
C002453,Customer 2453,2002-01-29,customer2453@example.co.uk,Wales,82542,Low
C002454,Customer 2454,1984-08-24,customer2454@example.co.uk,South West,47480,Low
C002455,Customer 2455,1990-04-16,customer2455@example.co.uk,South West,37031,Medium
C002456,Customer 2456,1987-03-24,customer2456@example.co.uk,London,82849,Low
C002457,Customer 2457,2016-03-05,customer2457@example.co.uk,Midlands,93883,Medium
